SRR1554534,SRR1554535,SRR1554536,SRR1554537,SRR1554538,SRR1554539,SRR1554541,SRR1554556,SRR1554561,SRR1554566,SRR1554567,SRR1554568,geneID
70.477500059188,59.18820332842,23.584,176.5380104118,252.5620436162,85.8474466947,223.84800602063,75.491100120979,66.9803096807,153.053000820927,249.6960550606,152.3210237164,IKZF3
433.13576,452.04902,131,1914.89674,2378.3254,511.09176,2367.5755136,929.11049,573.17013,1325.34452,2454.43938,1718.47593,IKZF4
402.00024,1195.99786,223.99961,1484.00503,2553.99941,886.00035,2100.9973,1843.99532,634.0002,1421.9972811698,2207.00195,1120.99915,IKZF5
2.04123,6.20961,2.01961,16.5334,19.5723,5.37574,23.6943,5.09916,2.01584,7.1014,18.5418,3.32654,IL10
79.000003,76.00004,32.00004,122.99999,96.00005,92.00003,107.00005,142.99974,116.99998,191.00019,107.00003,114.9999939212,IL10RA
114.9082,270.66982,65.13747,437.75265339463,479.4201,158.45,446.05432,318.9239,160.68838,625.67325,400.4618,399.321709,IL10RB
24.05038,22.24729,3.0119,33.22751,44.2393000425326,18.55748,45.6216,25.05789,33.10709,38.58074,64.15015,40.97874,IL11
458.68103,540.63509,246.52558,668.44328,1011.60332,346.80981,558.2784,655.20407,512.56082,1625.09326,1381.44894004524,1048.20567,IL11RA
26.99999,49.99995,12.9999924,15,53.000086,24.99998,35.00003,47.00002,21.99997,14.00000338,71.00003,40.999984,IL12A
6,9.02377,1,22.0674,58.302,5,37.0712,14.0342,3.01251,13.0917,38.082,24.0842,IL12B
24.024,65.8627,19.94024,42.6816,58.293,47.64141,37.9362,65.5492,43.84955,31.38319,44.16472,27.4067,IL12RB1
123.02125,134.99986,9.0014,67.08109572752,67.209257,266.99961,205.018954,198.00995,218.156420894022,13.013724,129.024170070364,12.001599,IL12RB2
4,2,0,1,1,2,1,4,5,2.999996,2,1,IL13
275.5409,392.274,215,140.242,265.02215,343.99269,218.977,518.547,117.53753,329.54053,214.00091,168.607,IL13RA1
10,19,2,75,41,33,128.999890072537,40,12,32,33,16.00004,IL13RA2
26.58648,31.28784,19.74242,52.4759,109.79391,30.09579,67.72395,40.12199,15.94325,43.5165300740938,76.73576,52.67105,IL15
53.000002771,33.000032,19.0000401916,8.000003,6,35.0000025529,6,45.99999192353,37.00003,7.000004,8.999992,2,IL15RA
82.5821483,112.870013,47.94912,275.247953782,201.53384,85.762997,292.55033,129.51217,100.127575916,137.6766,193.20897,214.31913,IL16
0,0,0,0,0,0,0,0,0,0,0,0,IL17A
5,8,1,7,7,1,10,3,3,13,11,10,IL17B
1,0,0,2,1,2,0,1,1,0,3,1,IL17C
1967.9991,3059.9987,1726.0028,535.99977,761.9995,2205.0007,1004,2635.0048,2680.9985,903,876.9998,708.9997,IL17D
0,0,0,3,1,0,0,0,0,0,0,0,IL17F
386.83179,351.9709,91.835866752,268.769859,257.12117634,465.75896,243.83106,571.899,485.3197,252.27724,311.782,165.16145,IL17RA
436.0002,809.0003,482.00073,458.99988,627.00008,344.00002,512.9999,823.0007,512.99976,417.99992,520.99998,369.99993,IL17RB
327.72659,449.211927652846,315.00347,268.75335,383.40592,242.58031004505,118.28332,419.28791,479.06893,376.439491104,281.8431792,271.026304126,IL17RC
309.80398,606.22522,473.352,8997.05983,12555.02387,234.558,11825.48138,748.869,319.319158,9843.06106,12835.6437,8808.24281,IL17RD
54.03198,45.00954,20.00002939,42.277302,58.25211,42.0007901,53.1418,45.0479,44.00188642087,56.128100031922,79.086741,36.11289,IL17RE
96,17,0,1,7,52,8,45.00005,133,3,11,2,IL17REL
7.27434,27.2581,23.39349,11.85236,44.37317,22.2396,29.14994,69.142290103333,13.9731,15.1901,26.64005,14.37118,IL18
196.63415,136.671387,30.43846,661.97842,930.83622,158.07703,613.146917,300.35106,257.3345703054,762.2334,713.8672776,716.2233,IL18BP
2.000004,33,20.99998,1,6.000001,29,5,7,6,14,11,3,IL18R1
3,6,15.00002,0,1,5,2,3,0,1,1,0,IL18RAP
0,1,0,12,6,1,8,0,5,12,9,6,IL19
0,7,0,2,3,2,4,7,0,4,2,2,IL1A
3,5,2,4,8,8,3,33.99999,3,15.99999,12.999996,2,IL1B
0,0,0,0,0,0,0,0,0,0,0,0,IL1F10
68.04631,106.24587,148.00003,31.11333,64.5156209,114.30376,105.5111883479,217.29299,102.04693,101.55422,51.14554,51.09799,IL1R1
2,0,0,0,0,0,0,1,3.999998,0,0,0,IL1R2
298.98822,461.37628,194.38993,556.91602,633.99054,592.90444,1749.07916,569.107722774,504.43689,146.05227930753,573.7463,184.08233,IL1RAP
60.00002,75.00003,16,103.00002,158,159.00042,156.99992,230.00012829,101.99996,72.99999,151,90,IL1RAPL1
39.99996,37.99994,0,34.00005,128.99965,100.00001,301.99984,74.00004,66.99995,248.00003,194.0002,261.99969,IL1RAPL2
10.306,12.00571,19.01866,27.5392,60.6811,20.17437,53.6816,6.08695,8.17157,30.8244,45.4804,32.5501,IL1RL1
58,55.00006,8,8.99999,11,92.00002,28,71.99998,74,12,20.00001,7.9999961,IL1RL2
4,0,1,1,0,0,1,3,2.999997,2,1,0,IL1RN
0,0,0,0,0,0,0,0,0,0,0,0,IL2
0,0,0,1,0,0,0,0,0,0,0,0,IL20
106.999992,120.99996,108.00029,0,6,29,1,76.99996,54,3,1,2.00000014689,IL20RA
2,3,3,41.38972,47.80344,9.62426,21.76519,11.32874,9.06811,45.53334,45.3491602,35.53929,IL20RB
0,0,0,0,0,0,0,0,0,0,0,0,IL21
39.276377,50.85059,16.3359,90.7503,149.39891,44.5359,100.2356,95.4419,65.322006,102.854,83.01151,107.579,IL21R
0,0,0,0,0,0,0,2,0,0,0,1,IL22
0,0,0,0,0,2,0,1,2,0,2,0,IL22RA1
0,0,0,0,0,0,0,0,0,0,0,0,IL22RA2
9.000002,6,5,4,11,9,8,8.000005,6.000001,8,8,11,IL23A
1.02878,0,0,3.05435,5.09012,0,6.35463,1.00751,0,1.00491,2.03331,4.83885,IL23R
1,1,2,2,4,2,4,1,0,0,7.999996,1,IL24
1,0,0,0,0,0,0,1,1,1,2,0,IL25
1,0,0,0,1,1,0,0,2,1,2,0,IL26
1,1,1,1,0,0,0,1,0,0,0,0,IL27
131.057,118.339,40,344.413,364.265,159.282,696.212,164.277,207.107,439.662,385.915,274.183,IL27RA
0,2.27292,2.38682,15.8351,20.4348,7.56939,18.3458,15.1324,1.07627,8.51325,19.0996,19.0754,IL2RA
7.9999900174351,3,43,13.1448,10.1077300111388,13.0785004,15.18069,24.05318,20.1125600207545,10.024019,13.1366670319235,6.02544,IL2RB
18.254963035532,10.036878,60.000027,42.3516,52.3288,17.373681,28.14922,30.574731,16.99998,25.57211,42.7639,28.417698,IL2RG
0,1,0,1,2,0,1,1,1,0,0,2,IL3
0,0,0,0,0,0,0,0,0,0,1,0,IL31
0,2,0,4.00402,3,1,2.00018,6.01022,0,1,0,0,IL31RA
111.008283,87.0701000114154,196.00002,68.14284,167.18792,69.0061685,151.04747,126.077890098589,58.00003,98.067203,88.17662,34.1852,IL32
119,488.00048,633.9997,294.99949,895.48207,131.000067,114.00002746,570,166.9997,710.9997,307.9998,409.9997,IL33
435.99979,417.0004,142,241.00035573,64.99996,425.9998,81.99997,555,771.99995,469.9996,122.99979,231.00023,IL34
0,0,0,0,0,1,0,0,1,0,0,0,IL36A
0,0,0,0,0,2,0,0,0,0,0,0,IL36B
0,0,0,1,1,0,0,0,0,8,1,6.000003,IL36G
0,0,0,0,0.999999918755,0,0,1.0000000141941,0,0,0,0,IL36RN
0,0,0,1,0,0,0,0,0,3,0,5,IL37
167,251.0002,122,1095.0004,1478.0006,118.99993,1012,408.9999,191.9998,992.9993,1162.99931,933.0002,IL3RA
0,0,0,3,1,1,3,0,0,1,6,5,IL4
2,7.099593083,5.4003100492136,5.00361,17.01453,6,8.3769058051,11.37974,11.176280800584,10.021035,12.01957,6.184577,IL4I1
169.2298685793,147.02847,104.99995,132.064,245.72412,119.041169,189.0887648,250.02359,201.07221,199.47239,141.852624,130.6031,IL4R
1,0,2,0,4,3,1,5,0,0,1.999999,1,IL5
1,5.00036,2,10,19.0176,7.00085,23.002193,12,4,18.99998,24.00711,9.00114,IL5RA
3,1,15,2,1,3,0,5.000001,3,0,0,0,IL6
173.64305,155.33242,115.54028,130.5718,170.5941,162.21106,138.13274,315.42082,199.29436,148.58989,113.63763,122.30204,IL6R
0,0,0,0,0,0,0,0,0,0,0,0,IL6RP1
2326.00110323,6092.99794,2987.999,1697.0003303,3263.99525023758,5057.001767,2454.00162,9998.9955095,3037.00424011165,2772.00014002063,2916.995577,2476.0013567535,IL6ST
0,0,0,0,0,0,0,0,1,0,0,0,IL6STP1
5.000003,16,11.0000000299032,164.15212,729.2318,18.99996,599.02726,10,6,64.01503,243.10859,128.01669,IL7
34.81327,33.1791,51.02069,20.24752,36.981618,45.15414,26.97242,57.543926,36.32049,22.16531,43.18826,26.4228,IL7R
0,1,2,1,0,1,0,12,2,0,1,0,IL9
6.33736,0,0,5.59557,8.98598,2,5.69545,9.0592,5.000004,7.003739,3.0294,1.818862,IL9R
0,0,0,1,0,0,2,0,0,0,0,0,IL9RP2
2.66264,0,0,10.4044,3.50246,1,1.30455,0,0,6.09529,9,2.185,IL9RP3
0,2,0,0,3.59006,0,1.00386,1,0,0,0,0,IL9RP4
4.01497,6.018002,3.04212,5.02334,10.1904,5.02426,12.2152,6.00663,3.46582,7.2648,13.02377,7.47153,ILDR1
826.00023,943.42063,423,805.95391,1419.60665,1743.27643,1104.06924,1681.0776,1652.7865,1076.30021,1680.1802,829.92544,ILDR2
1504.00136,2445.00175,608.0001,8500.4488,10305.8674,1650.00147,8845.3773,2934.0051,2014.99632,11098.9952,10084.0031,7611.9993,ILF2
0,0,0,0,0,0,0,0,0,0,0,0,ILF2P1
0,1,0,0,0,0,0,0,0,0,0,0,ILF2P2
4998.39644,5245.03977,1375.835688,35867.74901,37528.11651,4697.88974,28506.54262,6984.54848,7385.439475,48897.38495,38466.5991,40782.29461,ILF3
1577.44510066252,1726.85720013469,851.08618203075,2183.05443004505,2917.05370045976,1270.03370016159,2386.33171004894,2318.47474,1828.91045123666,2795.04342,2435.65300076435,1899.47103020867,ILK
461.67639,748.35924,261.91821,1884.72593,2136.63003,567.48214,1788.3817,1286.17855,663.43453,2142.0353,1938.69964,1443.076,ILKAP
773.52845410806,1112.10396,423.20118,1163.87964449,1766.3196,671.04933806108,1538.74188,1565.26358,999.1146,1903.14197,1753.0741795,1220.52415,ILVBL
92.0049,336.04067,105.01701,258.89758,388.66627,237.07226,388.96658,351.84033,106.99994,356.06002,411.66288,268.86378,IMMP1L
0,0,1,0,1.01091,0,2,2,0,0,0,1,IMMP1LP1
0,0,0,0,0,0,0,0,0,0,0,0,IMMP1LP2
0,0,0,0,0,0,0,0,0,0,0,1,IMMP1LP3
50.00001,237.99953,48.000004,158.00007,186.00002,115.00003,214.9999,166.99998,113.99997,194.00045,175.99999,177.99967,IMMP2L
1571.4375524277,2287.88408,463.5662,3546.065,3875.6759,2395.52323,3768.2975,2930.3847,1838.1592,4906.953,4407.6338,3342.45109,IMMT
0,0,0,0,0,0,0,0,1.00067,0,0,0,IMMTP1
833.03118,1137.95356,222.13666,1025.4306,1110.5435,868.79587,1262.8383,1088.62497,1001.7466,1054.22795,1146.1542,759.06787,IMP3
0,0,0,0,0,0,0,0,0,0,0,0,IMP3P1
1,2,0,2,5,2,1,5,6,0,2,3,IMP3P2
1782.99994,1897.0006,606.999999,2153.99598,2246.99688,1674.99822,2417.00459004263,2070.99981,2412.9964221,1659.99825,2131.00242,1451.0013385,IMP4
543.99969,1795.996,190.00004,929.999793,1144.05462,1211.00045,1398.50733,1499.99606,766.99954,872.000440270402,1083.000171,835.00002,IMPA1
0,7,0,20,33,5,36,2,2,36,46,51,IMPA1P
92.48472,101.51919,95.66147,212.4647,223.31099,64.75373,79.9101,100.92239,113.46426,518.1729,180.85146,321.682268,IMPA2
374.20363,829.72357,368.50677,1059.00786,1441.481,716.946411,1377.7077,1000.84153,485.1725,1541.85304,1725.7145,1070.16075,IMPACT
1919.10875,3535.23479,670.07406,5706.0484,5992.3926,3901.24843,7664.2618,5608.28274,2626.32368,4377.1069,6147.0596,4349.63004,IMPAD1
1122.99796,1054.00084296872,242.0002881,1888.9841,2676.71826,874.99988,3392.000464,1000.00104252476,1769.99975,3189.55470106246,2245.8707,2092.869205097,IMPDH1
0,0,0,0,0,0,0,0,0,0,0,0,IMPDH1P10
0,2,0,3.01032,0,1,0,0,0,0,0,0,IMPDH1P11
0,0,0,0,0,0,0,0,0,0,0,0,IMPDH1P4
1.10014,2,0,2.00406,3.40724,2.23624,1,0,2,7.15687,1.11992,7.5239,IMPDH1P6
807.00075,1237.00017,374.99974,4487.00366,4864.00009,949.0004,4360.99932,1777.0019,1094.00037,5777.00392,4130.99900059128,3467.9989,IMPDH2
29,46,10.0000025,40.00003,75,77,61,135,56,63,74,94,IMPG1
16.007,31.5231,6.00248,84.1231,184.915,38.0228,200.635,33.0247,46.0207,72.7844,141.186,114.223,IMPG2
6985,10944,497.00000463826,21633,22318.0000000721,11145,32862.000158635,7954.00000091114,10072,11833.9678636,29080.000512274,14466,INA
212.35619,371.022471116,111.0879949,943.52978,1228.69177,301.37812,1026.98187,370.22109142157,313.997686805,1044.70238,982.15994,1215.70435,INADL
236,263,80,224,264,189,272,245,256,254,248,141,INAFM1
165.99977,169.29834,29,240.00981,215.0004,146,224.03543,217,216.99968,240.00974,246.0768,170.00017,INCA1
764.9998,459.99951,75,2104.00425,2094.99876,753.00005,1320.99955,766.99983,1269.99999,2443.0003,1459.0005,2043.9997,INCENP
5553.00134,5765.37383,1253.4865,2421.8358,2250.176,4300.82625,1746.2632,9917.7302,7977.00017,2311.57053,1969.58297,1995.57404,INF2
481.5886,499.763,142.3138,1891.6297,2093.7863,496.3279,1861.9125,628.215,695.1693,2045.4453,1912.814,1967.314,ING1
136.99976,200.99984,57.00001,448.0001,440.00028,253.99973,533.99972,227.0002,206.00007,594.0003,540.99992,499.0004,ING2
155.99996,375.9998,122.00012,806.0007,1095.0002,336.00036,844.0005,502.9998,215.00003,1061.0009,1088.9998,691.0008,ING3
864.99987,1250.99946,299.04393,3818.02359,4597.1701,869.00058,3712.00532039488,1516.00055,1218.00042,3778.033168,4708.1339,3360.05196003838,ING4
945.63904,1141.18522,325.00733,2057.10695,2625.11634,849.68906,2330.29723,1409.11415,1454.09933,2835.4379,2291.99229,2078.90023,ING5
1,5.0012,1,9.16715,10.7885,3.25622,4.43791,4.06296,8.76798,0,10.21619,2.14419,INGX
87,123,24,89.00002,53.99998,74.00003,79.00003,90.00001,78,119.00026,119.99986,75.00003,INHA
43.62207,62.00001,9.00291,2974.5562,632.3898,118.00046,4288.661,55.884,61.08828,94.0451,338.05822,203.05062,INHBA
149,187,165,720,1237,57,107,243,203,1176,685,1149,INHBB
3,0,5,3,5,2,2,5,0,7,15,13,INHBC
9,10.64534,10.00263,5.20555,20.27327,2,3.13394,11.04181,9,8.3213,15.53767,8.16334,INHBE
536.54403,1066.71949105102,176.549208968,1811.04207,2374.31903,991.4264,3123.3301,1696.55139,891.87601,1926.5834,2086.6817,1677.8266,INIP
19.08651,14.3393,19.6483,42.2808,54.0361,18.6783,56.78376,29.17382,32.50167,32.50559,58.2474,23.8141,INMT
2.1819,0,0,0,2.94424,9.91069,1.91933,0,0,0,4.95519,0,INMT-FAM188B
732.99986,799.00023,225.00036,2038.00049,2312.0021545,833.99957,2284.00204010558,1136.99636,977.00011,2380.00121,2414.00036005495,1851.0009,INO80
543.09845,470.731836,171.00021,1567.662,1705.7588,526.23915,1160.543,655.65778,635.19677,1617.57358,1496.52144,1424.06952,INO80B
490.772,490.336,0,16.13066,88.331,209.742,89.0762,412.122,581.889,14.4841,47.7631,11.0003,INO80B-WBP1
269.8959,392.45749,103.13298,626.45105,783.47156,383.60046,629.27365,491.77184,318.01881,679.19456,756.78017,486.47718,INO80C
417.1873,716.1861,179.9999,2493.12065,3650.2261,812.5895,3206.91394,1204.4769,668.8139,1850.5429,2698.9023,1785.1551,INO80D
1037.08091,1147.9864,472.15615,1931.20059,2219.82009,833.94759,1406.35368,1837.3906,1458.71245,1747.209,1756.40908,1836.6688,INO80E
765.99973,1262.000611,275.00032,582.00035,1057.99962,893.6671,1308.00077,2737.00152,831.00015,627.99994,1298.99941,455.00049,INPP1
2855.14681,3533.38224,422.07419,6704.7716,8033.267,5585.32349,12635.5856,4020.40316,5740.1421,4479.34696,6174.65122,4619.46937,INPP4A
341.02717,482.9951662,302.00007,101.10042,256.34709,533.72997,282.83431,581.05046294,490.08435,130.7861429,315.23215,142.69455,INPP4B
1476.13452,1602.5005,369.05009,961.99974,1173.9961786704,1539.28445,1467.84229,1837.04295,2078.71537,1542.63896,1404.79461,1133.8623,INPP5A
417.69291,738.79132,230.46527,920.20392,1070.8035,589.60467,825.02806,1259.17183,631.52611,914.72293,1138.56286,721.53817,INPP5B
212.99997,295.012244,94.002118,242.128028,357.38236,215.000522,247.142018,533.02852,292.01289,317.05784,275.403398,290.03858,INPP5D
864,783,221,2364,2260,735,1737,915,1542,2509,2398,1855,INPP5E
5508.34021,8191.81855,653.70057,9797.0154,13732.678,11029.98215,16802.115,8662.9989,7642.46805,11128.2328,14965.5127,10583.57643,INPP5F
883.00026,779.99991,73.99999,431.99983,408.999755,769.00003,517.99991263346,757.999736671,1293.0024,720.000350073616,644.99966406708,393,INPP5J
1054.76438,1039.99976,359.7247145,1873.67598,1973.15895,968.81347,1777.75462,1399.54176,1311.70592,1714.8433,1963.93759,1457.93414,INPP5K
1729.99583,1657.0028,1155.00037,1429,2038.99553,912.00018,760.00017,1969.00054,1857.99861,3252.99921,1454.99927,2224.99593,INPPL1
0,0,0,0,0,0,0,0,0,0,0,0,INS
7.29211,3.6393,19.17036,4,11.013,4.11042,29.573,9,0,4.88935,4.4044,3.2791,INS-IGF2
12.0000019175,8.999995055,4,4.03767,10.1036,7,5.0420081,9.045893,18.01335,1.014,9,0,INSC
1407.99911,3427.0039,551.00054,3076.9949,3992.9997,1976.99904,6445.9967,3750.00034,1674.0035,3647.00272,3870.0048,2445.0011,INSIG1
506.99982,1342.9999,206.99959,1221.99923,1792.00381,1239.99982,1747.9997,1336.00004,785.00088,1122.00034,1674.0004,1041.0005,INSIG2
5,6,1.00000028,6.08568,6.11532,0,8,6,9,5,8.12308,1.01622,INSL3
4,4,0,11,26,7,27,7,3,4,10,7,INSL4
1,2,3,1,3,0,2,7,1,0,1,2,INSL5
3.70837,13.6235,2.49615,44.3096,88.5848,8.76306,55.907,30.3826,12.113,32.208,38.7615,13.6302,INSL6
155,199,26,3046,3731,136,529,180,250,1919,2295,2959,INSM1
77,79,4,16,5,101,11,84,112,56,31,37,INSM2
1161.55211,1498.16396,386.1006003,4774.00909,5667.850002,1447.14633,5968.95102,3205.46193,1783.28815,4151.6788,4565.8842,4297.80389,INSR
5,3,14,40,116,8,82,6,15,30,71,22,INSRR
4867.00218,4383.01887,936.00045,7357.02104025035,6717.91796,4396.99868,5391.24134,4547.11002,10835.0501,7769.18575,5600.62506,6068.05895,INTS1
966.1614,1584.50304,446.00012,2982.43807,3416.55221,1651.23532,3565.66315,2098.15587786126,1480.53686,2773.94783,3716.73901,2089.53837,INTS10
171.06146,348.903734,118.99999,1174.26408,1800.32673,289.41972,1689.13717,473.214475252,247.07897,1178.80359,1795.65743,1040.88363,INTS12
274.26566,464.234616391,127.0409997985,1172.83968,1624.37879,496.33255,1416.7433,897.68221,361.43396,1193.78697,1567.96413,1186.42864,INTS2
2691.47278,2627.34692,612.20203,5770.27914602531,8118.60162,2786.76202,6155.002418,4571.482622,4108.704055384,6783.68316,6015.32272,6056.216099024,INTS3
278.34036,461.1369,110.02853,1771.09766,2063.6119,328.80204,1777.01865,680.79429,371.42464,1844.24144,1896.16582,1741.36026,INTS4
69.906,196.161,26.4874,133.3302,109.804,122.422,140.149,89.6835,125.78,96.8353,158.836,139.2919,INTS4P1
12.8487,24.34506,5.63459,27.4738,58.7066,40.64674,26.2074,44.2506,31.9142,35.06991,56.6062,30.71092,INTS4P2
492,573,120,789.73,873,508,788.636,610,878.888,792,803.105,560,INTS5
421.95407,861.68942,246.88284,2426.95666,2982.34439,895.06904,2739.37023,1355.6696,804.30852,2274.49343,2431.19799,2297.80239,INTS6
0,0,0,0,0,0,0,0,0,1.01431,0,0,INTS6P1
163.17078,349.14557,105.01151,2364.82919,2469.4701,420.07418,2369.08287,673.96628,288.9026,2109.5982,2117.36053,1924.6889417191,INTS7
305.39468,641.8809,207.255227,2065.56875,2797.10094,629.63326,2072.036946,870.56439,539.437,2412.05214805225,2566.83184,2352.79532025128,INTS8
163.0001,297.99953,77.99997,931.00057,1090.99948,204.99979,852.00023,367.99969,231.99993,1037.99994,971.00031,872.00028,INTS9
655.97129,1167.27154,454.03344,4878.93141,8666.5281,1569.17406,5958.68554,2056.23769,1199.2105,5728.68466,6114.20086,6282.63623,INTU
180.99995,199.99978,65.00002,655.99975,888.0003,279.9998,696.99992,462.99968,251.9997,1034.00026,682.00002,786.0001,INVS
3208.99965,3621.00515,754.99991,5523.9998497921,5652.99635,3572.99825,6436.00503,5044.99929,5358.0025,5141.00269,5958.99653,3722.0002,IP6K1
1094.611337,1631.029157,413.03334,6485.32384,8367.81281,1155.59345,5891.71329,2258.92544,1511.30507,8743.66951,8032.683,6286.837056,IP6K2
54,103,2,1,2,64.99997,3,544,65,11.0000000191936,1,0,IP6K3
3362.69955,4093.05878,152.04942,995.17151,702.41392,5863.53195,1072.99689,3702.62948,4630.24624,1123.05587,800.00561,879.65593,IPCEF1
189,512,186,1555,1906,433,2314,628,260,1132,1747,1345,IPMK
0,2,0,2,4,0,4,2,2,2,0,4,IPMKP1
286.1976,682.87396,145.64862,1192.58553,1444.87418,834.00011,1359.77328,1007.87988,477.00026,1551.34532,1255.03244,1034.75674,IPO11
2533.00285,3904.99968,670.99948,2549.99933,2723.00204,2930.99642,2445.00046,9060.0013,3492.00344,2941.00442,2726.99845,2109.00157,IPO13
198.14817,231.999970154346,76.8627210373463,943.412819,817.70056,220.6119,900.843590502724,395.246144,352.9996,1272.47968,854.1790567649,817.17312003384,IPO4
2782.69287,5133.78491,1095.034183,11520.2775806381,12816.289895122,6812.63608,13752.5720702742,6243.18991,5415.15619,13849.8343705291,12587.5432701532,10183.981864,IPO5
128.99997,229.1528,63.09211,988.3586,1163.94,291.0198,1257.9465,347.3422,240.0041,1621.3694,1730.0329,1497.6913,IPO5P1
1706.528832,3983.99584,928,11626.06868,13735.21166,4916.07235,16411.1014,5604.06399,2887.9988,10571.12073,11840.32871,9440.37274,IPO7
0,0,0,0,0,0,0,0,0,0,0,0,IPO7P1
0,0,0,0,0,0,0,1.00276,0,0,0,0,IPO7P2
715.29011,1371.22924,572.01864,2521.03137,2681.17381,1569.3051,2171.00018,1892.08789,1163.48906,2706.80398,2529.87857,2013.2477,IPO8
6.00718,7.00722,0,1.00036,4.0036,15.0125,0,10.0037,3,2.00118,0,1.00131,IPO8P1
2085.0015,2653.15887,705.7381,8221.029,10503.52851,3592.77778,9093.93765,3715.88922,3580.64439,10202.5653,9230.99004,8208.42388,IPO9
160.88508,292.08522,84.06619,696.8141,738.1064,270.7652,764.1104,430.2345,208.49639,881.8319,796.4528,757.6154,IPP
358.4587,543.8415,125.45798,924.1091,1091.0154,529.8627,1055.6095,841.1737,530.7943,811.092,1017.267,851.575,IPPK
0,0,0,0,0,0,0,0,0,0,0,0,IPPKP1
460.00002,562.99953,291.0003920612,315.000120060708,221.00003,530.00065,305.99991,617.99987,547.00043,294.99933,230.99996,276.00033,IQCA1
335.00034,608.00039,133,1244.00055,1494.98324,531.996,1419.00205,685.00018,370.9894,1960.00389,1704.99139,1536.98074,IQCB1
0,0,0,0,2.01452,1.0037,0,2,1.01093,0,1.00638,3.0217,IQCB2P
153.5404,204.9142,54.00003,391.0403,510.942,213.0718,416.614,266.0189,245.9727,561.266,470.866,370.5016,IQCC
38.00003,48.00004,17.00002,108,110,38.00004,116,88.00005,46,278.9999,83,186,IQCD
1561.02245,1449.72496,512.020062540862,5948.6480840175,3989.64538,1646.70165,7711.95654,1906.14424,1896.876946,3619.0924,4748.48576,3263.3233,IQCE
4,2,4,12,14,3,5,5,2,4,10,4,IQCF1
0,0,0,1,0,0,0,0,0,0,0,0,IQCF2
24.24694,28.62362,0,18.25663,50.7104000512229,12.403996,52.93697,32.14723,23.52759,28.296123,22.45281,48.08657,IQCF3
6.00837,7.999997,0,3.9999994,10.00001,8,10.83503,22.58084,8.0000001,15,0,7,IQCF4
0,0,0,0,0,0,0,0,0,0,0,0,IQCF5
0,0,0,0,0,0,2,0,1,0,0,0,IQCF6
276.46301,422.57532,156.25349,846.79154,1078.37535,462.78372,1175.40924,676.81622,471.86805,1069.26107,1227.79888,643.18666,IQCG
40,41.00001,7,31.00004,82.00007,49.99994,86.00001421,63.000065,65.00002,46.99995,64.9999200177856,27.999985,IQCH
3.38034,2.22017,0,2.23421,9.84648,1.22276,5.35467,3.42442,2.50564,3.63713,5.14315,11.53642,IQCJ
1018.276396,3344.08022,412.00926682,411.39992,1332.02388,1841.83939,3118.71841,2690.71003,1555.054009714,678.640014,1854.499984,330.36736,IQCJ-SCHIP1
139.55095,268.81384,130.7517,235.59562,279.30984,183.01335,254.74012,346.88235047,131.17089,396.83625,354.15909,220.10008,IQCK
853.12864,1314.99987,709.000144942,2757.59868139454,4338.38385256123,1093.00036,2712.34762,5885.07392,1079.47293,3261.1768962,2623.36177,3202.45153,IQGAP1
18.0576465508,17.000007842,24.999994,1757.848813408,2333.19773547,45.5187319,272.55554,32.28195764935,23.578380328,2131.112092762,997.698165164,1649.329154909,IQGAP2
35.00002,55,3,975.00002,1149.00409,53,91.00005,49,76,2053.99913,569.00021,1502.00045,IQGAP3
11585.0027,11250.0011,1768.00466,2595.99988,3311.99825,14620.009,3558.00305,12541.0284,21000.014,4357.00016,3099.99651,3046.99861,IQSEC1
5748.99643,4267.0016,531.00027,2250.0011,2408.0039,5989.001,3231.00398,4472.9959,10119.0009,1023.0004,2204.9948,976.0005,IQSEC2
6605.1218,5486.7676,719.00016,1320.03757,1711.30215,6039.8849,2616.89763,5121.9087,10210.317,799.7499,1793.91608,838.99972,IQSEC3
3,1,0,7,9,7,6,5,17,4,5,13,IQSEC3P1
4.233785,7.999997,1,34.377588,46.86874,17.20142,41.913298,18.44588,9.00001,41.31622,33.76197,31.70063,IQUB
1788.6096601,1463.06767,568.07636,1616.75628,1849.66411,1436.73823,1920.16222,1842.81209837,2523.41819,3207.02265,2075.21707,1840.51655,IRAK1
66.35006,190.3215,53.541275,593.33513,1061.3343,171.2485,958.26651,179.26803,131.37029,872.26268,1076.99399,764.34274,IRAK1BP1
135.274,201.673,39.1254,182.638,166.46,161.091,245.956,462.471,201.593,87.436,147.453,94.2818,IRAK2
60,90.2739,72.0076,276.571,422.627,128.406,388.211,241.618,130.403,145.74,351.8815,116.72,IRAK3
141.46585,248.167711658,121.73459,230.84891,405.43753,147.11605,324.40461,404.65729,107.2194,465.72487,435.61694,425.84517,IRAK4
696.05964,1159.81938,322.39376,5320.11719,6246.93552,1684.43167,7296.08312,1742.85062,1118.96469,5003.40901,6718.69526,4843.18119,IREB2
123.06427,116.69239,98.48268,100.67861,151.19189,137.77832,116.21482,181.42026,129.32268,115.4535,141.4431,94.14865,IRF1
416.99972,536.00023,199,293.03154,452.031540039122,327.99974,215.54265244,748.99973,516.99995,463.15209,528.02445,427.07755,IRF2
1342,1372,222,1457,1131,869,1112,1174,2269,1346,1441,908,IRF2BP1
